name/season,shots,top-speed,duels-won,aerial-duels-won,crosses,fouls,distance,sprints,intensive-runs
guilherme-ramos_2021/2022,7.0,32.86,127.0,46.0,5.0,15.0,104.8,210.0,602.0
tim-lemperle_2021/2022,7.0,33.3,28.0,6.0,1.0,2.0,25.4,104.0,238.0
kingsley-ehizibue_2021/2022,7.0,35.49,104.0,19.0,15.0,15.0,84.6,229.0,549.0
marvin-plattenhardt_2021/2022,7.0,32.33,146.0,21.0,31.0,13.0,184.4,362.0,1058.0
dedryck-boyata_2021/2022,7.0,32.96,140.0,66.0,1.0,11.0,205.4,284.0,963.0
sergio-cordova_2021/2022,7.0,34.17,47.0,17.0,3.0,4.0,41.4,131.0,311.0
edmond-tapsoba_2021/2022,7.0,32.84,181.0,46.0,,18.0,201.8,339.0,1096.0
andras-schafer_2021/2022,7.0,31.15,31.0,3.0,1.0,6.0,36.1,66.0,247.0
hannes-wolf_2021/2022,6.0,32.29,53.0,1.0,2.0,9.0,39.3,107.0,288.0
christopher-lenz_2021/2022,6.0,33.77,90.0,14.0,9.0,14.0,85.2,215.0,582.0
herbert-bockhorn_2021/2022,6.0,35.4,112.0,14.0,16.0,7.0,99.1,252.0,697.0
kevin-mbabu_2021/2022,6.0,34.13,194.0,36.0,56.0,21.0,155.1,458.0,1129.0
daniel-didavi_2021/2022,6.0,30.75,34.0,4.0,8.0,3.0,35.9,94.0,252.0
philipp-klement_2021/2022,6.0,29.73,33.0,3.0,1.0,2.0,42.9,46.0,287.0
maximilian-bauer_2021/2022,6.0,31.77,172.0,70.0,,25.0,196.0,314.0,1117.0
fredrik-jensen_2021/2022,6.0,32.15,33.0,6.0,10.0,2.0,57.4,168.0,437.0
jacob-laursen_2021/2022,6.0,32.39,132.0,26.0,32.0,13.0,200.6,426.0,1304.0
alfred-finnbogason_2021/2022,6.0,31.07,23.0,7.0,,3.0,38.5,107.0,296.0
andres-andrade_2021/2022,6.0,33.22,131.0,43.0,13.0,13.0,128.6,256.0,777.0
almamy-toure_2021/2022,6.0,35.53,64.0,18.0,10.0,7.0,63.2,117.0,382.0
sebastian-rode_2021/2022,6.0,30.86,80.0,16.0,2.0,7.0,103.1,160.0,804.0
bartosz-bialek_2021/2022,6.0,31.5,17.0,6.0,,6.0,23.9,52.0,161.0
cristian-gamboa_2021/2022,5.0,35.86,190.0,34.0,22.0,19.0,196.5,428.0,1241.0
luca-kilian_2021/2022,5.0,33.29,224.0,64.0,,7.0,268.3,513.0,1547.0
robert-gumny_2021/2022,5.0,33.22,229.0,48.0,17.0,25.0,259.9,495.0,1454.0
jonathan-schmid_2021/2022,5.0,32.81,59.0,11.0,12.0,4.0,70.1,125.0,399.0
nathan-de-medina_2021/2022,5.0,33.47,82.0,9.0,5.0,13.0,85.1,207.0,509.0
tobias-raschl_2021/2022,5.0,30.59,68.0,,,7.0,73.3,134.0,579.0
bastian-oczipka_2021/2022,5.0,34.12,106.0,12.0,26.0,9.0,115.3,246.0,730.0
wahid-faghir_2021/2022,5.0,31.83,14.0,3.0,,,15.2,40.0,111.0
marcel-halstenberg_2021/2022,5.0,32.93,60.0,11.0,2.0,3.0,60.1,108.0,373.0
josip-stanisic_2021/2022,4.0,33.44,88.0,8.0,8.0,5.0,83.2,235.0,596.0
omar-richards_2021/2022,4.0,32.38,94.0,5.0,8.0,15.0,58.9,161.0,479.0
jordan-beyer_2021/2022,4.0,33.47,163.0,37.0,5.0,14.0,157.6,275.0,813.0
nico-schulz_2021/2022,4.0,34.17,82.0,11.0,5.0,12.0,103.0,233.0,592.0
maxim-leitsch_2021/2022,4.0,33.52,140.0,47.0,4.0,7.0,180.3,348.0,1017.0
vasileios-lampropoulos_2021/2022,4.0,32.43,104.0,36.0,1.0,6.0,128.2,234.0,685.0
erhan-masovic_2021/2022,4.0,31.94,141.0,34.0,,16.0,176.0,275.0,973.0
patrick-osterhage_2021/2022,4.0,34.11,62.0,16.0,3.0,4.0,81.2,214.0,608.0
odilon-kossounou_2021/2022,4.0,33.91,192.0,37.0,5.0,14.0,210.0,371.0,1261.0
luca-itter_2021/2022,4.0,33.46,143.0,22.0,26.0,17.0,172.0,406.0,1107.0
brian-brobbey_2021/2022,4.0,33.55,16.0,3.0,,3.0,16.4,42.0,96.0
marton-dardai_2021/2022,4.0,32.52,56.0,15.0,1.0,10.0,86.9,112.0,433.0
linus-gechter_2021/2022,4.0,33.02,53.0,11.0,1.0,6.0,93.9,125.0,492.0
marc-roca_2021/2022,4.0,29.08,42.0,2.0,,10.0,54.0,80.0,326.0
edimilson-fernandes_2021/2022,4.0,32.59,25.0,6.0,8.0,3.0,34.8,68.0,204.0
paulo-otavio_2021/2022,4.0,33.37,59.0,8.0,19.0,2.0,40.8,160.0,357.0
dan-axel-zagadou_2021/2022,4.0,31.62,131.0,51.0,,12.0,115.4,164.0,586.0
alexis-tibidi_2021/2022,4.0,33.83,54.0,5.0,3.0,12.0,49.7,109.0,357.0
burak-ince_2021/2022,4.0,31.54,10.0,,1.0,2.0,17.7,48.0,114.0
christoph-kramer_2021/2022,3.0,29.2,104.0,12.0,3.0,11.0,102.8,113.0,594.0
stefan-ilsanker_2021/2022,3.0,31.89,39.0,12.0,,5.0,35.6,62.0,212.0
danny-da-costa_2021/2022,3.0,33.23,78.0,15.0,16.0,8.0,86.3,218.0,642.0
felix-passlack_2021/2022,3.0,32.13,54.0,5.0,10.0,5.0,60.3,144.0,435.0
steffen-tigges_2021/2022,3.0,31.01,21.0,10.0,1.0,1.0,19.4,63.0,183.0
silvere-ganvoula_2021/2022,3.0,33.83,32.0,23.0,,2.0,19.6,57.0,154.0
cedric-teuchert_2021/2022,3.0,32.85,11.0,1.0,,1.0,14.8,30.0,89.0
hans-nunoo-sarpei_2021/2022,3.0,34.53,82.0,22.0,,6.0,71.0,139.0,475.0
paul-nebel_2021/2022,3.0,31.62,28.0,3.0,1.0,9.0,32.9,84.0,295.0
kevin-vogt_2021/2022,3.0,33.96,170.0,40.0,2.0,27.0,300.3,550.0,1767.0
sargis-adamyan_2021/2022,3.0,34.35,48.0,5.0,4.0,4.0,42.6,154.0,327.0
matheus-cunha_2021/2022,3.0,32.0,8.0,2.0,,1.0,6.1,9.0,33.0
kingsley-schindler_2021/2022,3.0,32.2,31.0,12.0,18.0,3.0,50.2,131.0,379.0
soma-novothny_2021/2022,3.0,32.19,11.0,3.0,,2.0,12.7,47.0,109.0
lucas-hernandez_2021/2022,3.0,33.88,233.0,45.0,4.0,22.0,236.6,506.0,1481.0
omer-beyaz_2021/2022,3.0,29.09,12.0,,1.0,,11.6,27.0,100.0
simon-asta_2021/2022,3.0,34.45,68.0,6.0,13.0,13.0,98.9,292.0,765.0
tarsis-bonga_2021/2022,3.0,33.51,6.0,1.0,1.0,,3.1,12.0,24.0
anthony-ujah_2021/2022,3.0,28.11,4.0,1.0,,4.0,4.9,8.0,33.0
silas-wamangituka_2021/2022,3.0,34.24,42.0,3.0,4.0,3.0,30.2,96.0,213.0
jannes-horn_2021/2022,3.0,35.25,38.0,10.0,20.0,3.0,60.1,134.0,362.0
dongjun-lee_2021/2022,3.0,32.15,11.0,,2.0,2.0,15.4,53.0,124.0
george-bello_2021/2022,3.0,33.62,52.0,3.0,7.0,4.0,52.0,128.0,323.0
bouna-sarr_2021/2022,2.0,33.58,19.0,1.0,2.0,,9.0,27.0,77.0
aymen-barkok_2021/2022,2.0,32.5,29.0,8.0,,4.0,23.7,67.0,184.0
paul-jaeckel_2021/2022,2.0,33.92,271.0,70.0,3.0,26.0,233.0,339.0,1181.0
niklas-tauer_2021/2022,2.0,32.6,53.0,14.0,1.0,7.0,61.3,85.0,309.0
tyler-adams_2021/2022,2.0,31.84,146.0,18.0,2.0,17.0,173.6,425.0,1434.0
jan-moravek_2021/2022,2.0,31.71,60.0,10.0,3.0,5.0,67.6,100.0,502.0
rafael-czichos_2021/2022,2.0,32.53,182.0,66.0,1.0,15.0,156.8,237.0,867.0
dennis-jastrzembski_2021/2022,2.0,33.97,25.0,4.0,4.0,3.0,29.6,99.0,202.0
lasse-gunther_2021/2022,2.0,32.9,17.0,1.0,2.0,3.0,20.2,64.0,144.0
keita-endo_2021/2022,2.0,31.74,5.0,,3.0,,8.0,27.0,67.0
tobias-strobl_2021/2022,2.0,31.2,35.0,10.0,,6.0,38.6,56.0,211.0
hugo-novoa_2021/2022,2.0,34.12,23.0,,3.0,1.0,19.5,59.0,172.0
delano-burgzorg_2021/2022,2.0,33.45,7.0,1.0,,1.0,5.3,22.0,48.0
jamie-bynoe-gittens_2021/2022,2.0,33.85,33.0,2.0,,2.0,16.1,71.0,128.0
tom-rothe_2021/2022,2.0,31.18,13.0,2.0,6.0,2.0,12.0,31.0,79.0
tony-jantschke_2021/2022,1.0,29.4,20.0,6.0,1.0,,27.3,40.0,174.0
keanan-bennetts_2021/2022,1.0,31.2,7.0,1.0,2.0,2.0,7.9,26.0,64.0
conor-nos_2021/2022,1.0,30.57,1.0,,,,7.4,13.0,52.0
erik-durm_2021/2022,1.0,31.92,46.0,5.0,11.0,2.0,57.6,175.0,424.0
manuel-riemann_2021/2022,1.0,29.73,,,,,177.2,42.0,231.0
robert-tesche_2021/2022,1.0,31.62,26.0,5.0,3.0,3.0,45.5,49.0,258.0
joel-pohjanpalo_2021/2022,1.0,29.79,1.0,1.0,,1.0,1.8,6.0,12.0
daley-sinkgraven_2021/2022,1.0,33.12,32.0,4.0,5.0,,43.4,124.0,316.0
panagiotis-retsos_2021/2022,1.0,28.78,5.0,1.0,,,4.5,8.0,34.0
mohamed-sankoh_2021/2022,1.0,33.42,,,,,0.3,1.0,2.0
adrian-fein_2021/2022,1.0,26.06,1.0,,,1.0,5.7,9.0,47.0
justin-hoogma_2021/2022,1.0,29.91,20.0,8.0,,4.0,30.0,36.0,169.0
abdourahmane-barry_2021/2022,1.0,34.1,33.0,7.0,6.0,9.0,27.4,82.0,230.0
hee-chan-hwang_2021/2022,1.0,32.78,7.0,,,,5.6,14.0,40.0
raphael-framberger_2021/2022,1.0,34.42,104.0,15.0,28.0,16.0,108.7,312.0,856.0
felix-uduokhai_2021/2022,1.0,33.48,82.0,30.0,4.0,6.0,91.0,217.0,576.0
mijat-gacinovic_2021/2022,1.0,31.88,16.0,4.0,,4.0,14.5,45.0,104.0
dominique-heintz_2021/2022,1.0,29.99,53.0,12.0,2.0,5.0,57.2,60.0,241.0
tomas-ostrak_2021/2022,1.0,30.72,8.0,,2.0,1.0,6.7,23.0,65.0
javairo-dilrosun_2021/2022,1.0,30.21,16.0,,1.0,4.0,16.0,37.0,131.0
jordan-torunarigha_2021/2022,1.0,34.97,56.0,18.0,1.0,4.0,53.8,119.0,346.0
malik-tillman_2021/2022,1.0,31.73,13.0,3.0,,4.0,14.2,54.0,140.0
reinier_2021/2022,1.0,31.73,23.0,,,2.0,26.4,69.0,233.0
keven-schlotterbeck_2021/2022,1.0,31.72,34.0,10.0,,8.0,38.0,52.0,183.0
daniel-ginczek_2021/2022,1.0,30.09,2.0,1.0,,,2.4,10.0,23.0
saulo-decarli_2021/2022,1.0,29.21,,,,,1.6,1.0,7.0
merveille-papela_2021/2022,1.0,29.35,7.0,1.0,,2.0,11.3,27.0,94.0
kasim-adams_2021/2022,1.0,26.74,2.0,1.0,,,1.8,7.0,14.0
daniel-brosinski_2021/2022,1.0,32.89,30.0,8.0,14.0,1.0,46.9,125.0,299.0
nick-viergever_2021/2022,1.0,33.84,169.0,35.0,1.0,13.0,233.3,352.0,1171.0
ilaix-moriba_2021/2022,1.0,27.27,8.0,,,1.0,4.4,6.0,35.0
nikolas-nartey_2021/2022,1.0,33.83,45.0,11.0,4.0,11.0,53.3,120.0,390.0
havard-nordtveit_2021/2022,1.0,32.0,29.0,3.0,,1.0,38.8,76.0,236.0
lucas-copado_2021/2022,1.0,29.02,4.0,,,,2.3,11.0,20.0
afimico-pululu_2021/2022,1.0,31.78,27.0,2.0,1.0,4.0,10.9,36.0,88.0
anton-kade_2021/2022,1.0,31.78,13.0,2.0,2.0,2.0,11.4,47.0,106.0
justin-che_2021/2022,1.0,31.76,4.0,,1.0,,5.3,14.0,40.0
luca-wollschlager_2021/2022,1.0,30.67,3.0,,,1.0,3.2,13.0,27.0
nick-proschwitz_2021/2022,1.0,30.49,,,,,3.0,4.0,20.0
robert-lewandowski_2020/2021,138.0,33.45,252.0,57.0,21.0,41.0,269.8,491.0,1458.0
andre-silva_2020/2021,114.0,33.11,318.0,71.0,9.0,17.0,327.4,786.0,2167.0
andrej-kramaric_2020/2021,96.0,32.53,167.0,10.0,60.0,,301.7,783.0,2267.0
erling-haaland_2020/2021,94.0,36.04,219.0,49.0,3.0,18.0,77.6,214.0,519.0
wout-weghorst_2020/2021,92.0,32.38,360.0,120.0,8.0,27.0,358.9,890.0,2685.0
dani-olmo_2020/2021,77.0,31.36,307.0,35.0,17.0,18.0,266.6,561.0,1958.0
matheus-cunha_2020/2021,73.0,34.66,385.0,20.0,24.0,44.0,232.7,593.0,1579.0
ritsu-doan_2020/2021,67.0,33.79,384.0,19.0,44.0,26.0,350.6,847.0,2603.0
sasa-kalajdzic_2020/2021,64.0,31.65,306.0,109.0,2.0,28.0,261.4,553.0,1822.0
serge-gnabry_2020/2021,62.0,32.96,175.0,5.0,31.0,19.0,190.6,535.0,1467.0
alassane-plea_2020/2021,61.0,33.84,206.0,33.0,26.0,16.0,217.1,453.0,1506.0
vincenzo-grifo_2020/2021,61.0,32.61,185.0,12.0,49.0,11.0,296.3,671.0,2228.0
leon-bailey_2020/2021,60.0,35.62,298.0,27.0,87.0,22.0,275.7,886.0,2149.0
marco-reus_2020/2021,59.0,32.26,267.0,16.0,18.0,27.0,288.5,761.0,2144.0
marcel-sabitzer_2020/2021,59.0,33.6,217.0,21.0,19.0,21.0,223.1,371.0,1446.0
leroy-sane_2020/2021,58.0,35.23,268.0,11.0,46.0,12.0,211.5,691.0,1673.0
marcus-thuram_2020/2021,58.0,34.47,333.0,68.0,21.0,36.0,207.8,477.0,1427.0
maximilian-arnold_2020/2021,57.0,31.92,309.0,41.0,16.0,36.0,355.1,565.0,2305.0
marco-richter_2020/2021,57.0,31.99,207.0,22.0,36.0,18.0,183.8,467.0,1289.0
lars-stindl_2020/2021,56.0,31.98,222.0,36.0,8.0,41.0,266.7,352.0,1741.0
patrik-schick_2020/2021,56.0,33.63,204.0,87.0,,26.0,213.1,473.0,1248.0
christoph-baumgartner_2020/2021,56.0,32.98,366.0,69.0,12.0,63.0,301.1,620.0,2062.0
christopher-nkunku_2020/2021,54.0,34.6,258.0,37.0,29.0,36.0,203.8,560.0,1522.0
filip-kostic_2020/2021,53.0,34.9,295.0,24.0,213.0,20.0,315.1,940.0,2375.0
thomas-muller_2020/2021,52.0,32.89,374.0,62.0,84.0,21.0,336.4,610.0,2121.0
jadon-sancho_2020/2021,52.0,33.02,248.0,2.0,32.0,1.0,266.6,855.0,2093.0
kingsley-coman_2020/2021,52.0,35.68,248.0,14.0,74.0,12.0,213.7,551.0,1497.0
fabian-klos_2020/2021,51.0,33.56,461.0,240.0,25.0,45.0,304.7,680.0,2086.0
florian-neuhaus_2020/2021,50.0,31.71,323.0,22.0,4.0,19.0,336.4,320.0,1652.0
moussa-diaby_2020/2021,50.0,35.57,204.0,3.0,93.0,22.0,270.4,842.0,1898.0
ondrej-duda_2020/2021,50.0,31.78,349.0,40.0,26.0,52.0,332.0,543.0,2307.0
nicolas-gonzalez_2020/2021,50.0,35.22,148.0,41.0,5.0,13.0,107.9,394.0,798.0
karim-onisiwo_2020/2021,49.0,33.83,306.0,69.0,22.0,33.0,236.2,633.0,1719.0
xaver-schlager_2020/2021,48.0,32.26,428.0,59.0,6.0,47.0,329.4,501.0,2101.0
ihlas-bebou_2020/2021,48.0,35.21,321.0,64.0,39.0,23.0,288.9,892.0,2198.0
josip-brekalo_2020/2021,47.0,32.98,178.0,8.0,21.0,10.0,265.2,611.0,1937.0
jhon-cordoba_2020/2021,47.0,33.34,199.0,52.0,8.0,33.0,155.1,384.0,997.0
yussuf-poulsen_2020/2021,45.0,34.46,216.0,48.0,6.0,19.0,163.5,530.0,1262.0
nadiem-amiri_2020/2021,45.0,32.05,170.0,8.0,16.0,20.0,269.3,507.0,1746.0
florian-niederlechner_2020/2021,45.0,31.39,170.0,32.0,4.0,17.0,227.6,488.0,1520.0
dodi-lukebakio_2020/2021,45.0,34.87,228.0,27.0,18.0,30.0,207.7,538.0,1420.0
roland-sallai_2020/2021,45.0,32.73,213.0,45.0,36.0,45.0,215.8,541.0,1509.0
alexander-sorloth_2020/2021,45.0,34.35,217.0,93.0,12.0,24.0,171.2,519.0,1315.0
kerem-demirbay_2020/2021,44.0,30.85,237.0,14.0,15.0,42.0,234.1,433.0,1714.0
joshua-sargent_2020/2021,44.0,33.11,335.0,92.0,12.0,31.0,333.7,858.0,2387.0
silas-wamangituka_2020/2021,44.0,35.04,299.0,12.0,20.0,31.0,214.7,759.0,1634.0
leon-goretzka_2020/2021,43.0,34.4,234.0,51.0,6.0,27.0,239.5,491.0,1480.0
marius-wolf_2020/2021,43.0,35.27,317.0,44.0,49.0,25.0,301.2,672.0,1995.0
amadou-haidara_2020/2021,43.0,32.14,293.0,52.0,26.0,23.0,246.9,500.0,1653.0
robert-andrich_2020/2021,43.0,31.77,339.0,56.0,9.0,47.0,324.6,427.0,2036.0
milot-rashica_2020/2021,43.0,33.27,156.0,6.0,44.0,15.0,183.9,453.0,1226.0
krzysztof-piatek_2020/2021,42.0,33.84,157.0,59.0,4.0,39.0,216.5,509.0,1502.0
daniel-caligiuri_2020/2021,41.0,32.46,428.0,44.0,19.0,32.0,322.0,755.0,2193.0
andre-hahn_2020/2021,41.0,33.37,264.0,88.0,26.0,31.0,279.2,671.0,1857.0
leonardo-bittencourt_2020/2021,41.0,31.6,222.0,15.0,40.0,28.0,204.1,421.0,1390.0
lucas-holer_2020/2021,41.0,33.09,336.0,81.0,17.0,24.0,261.3,645.0,1910.0
breel-embolo_2020/2021,41.0,34.54,282.0,43.0,3.0,33.0,161.6,450.0,1176.0
ruben-vargas_2020/2021,40.0,33.39,201.0,21.0,12.0,24.0,198.0,556.0,1412.0
lucas-alario_2020/2021,39.0,31.44,128.0,41.0,,16.0,162.8,254.0,929.0
ermedin-demirovic_2020/2021,39.0,32.87,185.0,50.0,4.0,42.0,182.4,551.0,1302.0
mark-uth_2020/2021,38.0,33.32,155.0,8.0,14.0,27.0,189.5,447.0,1479.0
giovanni-reyna_2020/2021,38.0,32.57,288.0,21.0,14.0,27.0,64.9,152.0,413.0
daichi-kamada_2020/2021,38.0,32.26,265.0,17.0,22.0,39.0,314.8,581.0,2021.0
joshua-kimmich_2020/2021,37.0,31.89,266.0,23.0,21.0,18.0,306.8,429.0,1795.0
sebastian-andersson_2020/2021,37.0,31.74,157.0,93.0,1.0,20.0,123.5,254.0,885.0
niclas-fullkrug_2020/2021,37.0,32.0,143.0,65.0,2.0,14.0,120.4,243.0,782.0
ridle-baku_2020/2021,36.0,33.19,338.0,14.0,85.0,30.0,340.9,1025.0,2721.0
angelino_2020/2021,36.0,33.32,219.0,20.0,106.0,23.0,268.8,662.0,1832.0
marcus-ingvartsen_2020/2021,36.0,32.09,236.0,50.0,21.0,40.0,260.2,623.0,2091.0
raphael-guerreiro_2020/2021,36.0,30.73,174.0,10.0,31.0,9.0,277.9,584.0,1853.0
amin-younes_2020/2021,36.0,30.79,233.0,1.0,26.0,38.0,181.2,298.0,1246.0
nils-petersen_2020/2021,35.0,31.76,124.0,40.0,4.0,12.0,171.2,315.0,1105.0
robert-skov_2020/2021,35.0,32.88,124.0,15.0,32.0,7.0,146.9,366.0,994.0
jude-bellingham_2020/2021,34.0,31.15,280.0,27.0,14.0,34.0,71.4,159.0,544.0
robin-quaison_2020/2021,34.0,32.23,136.0,22.0,6.0,18.0,189.3,440.0,1519.0
emil-forsberg_2020/2021,34.0,32.84,137.0,8.0,3.0,12.0,190.9,371.0,1257.0
joel-pohjanpalo_2020/2021,33.0,32.32,103.0,42.0,1.0,7.0,97.3,175.0,622.0
mateo-klimowicz_2020/2021,33.0,33.47,128.0,3.0,4.0,12.0,157.2,354.0,1072.0
andreas-voglsammer_2020/2021,33.0,34.29,128.0,44.0,14.0,14.0,137.4,262.0,800.0
suat-serdar_2020/2021,32.0,32.8,319.0,18.0,2.0,25.0,239.9,369.0,1325.0
jonathan-burkardt_2020/2021,31.0,35.02,215.0,26.0,7.0,23.0,210.1,605.0,1583.0
leandro-barreiro_2020/2021,31.0,31.78,289.0,60.0,7.0,59.0,349.9,689.0,2749.0
florian-wirtz_2020/2021,31.0,32.72,286.0,10.0,13.0,25.0,304.5,689.0,2235.0
sheraldo-becker_2020/2021,31.0,35.36,89.0,8.0,47.0,20.0,135.6,451.0,1033.0
jean-paul-boetius_2020/2021,30.0,32.53,223.0,16.0,33.0,27.0,296.2,656.0,2187.0
yannick-gerhardt_2020/2021,30.0,32.17,260.0,43.0,24.0,37.0,260.9,651.0,2113.0
taiwo-awoniyi_2020/2021,30.0,33.5,177.0,39.0,3.0,21.0,150.8,393.0,1015.0
maximilian-philipp_2020/2021,30.0,32.61,106.0,14.0,5.0,17.0,118.9,230.0,798.0
renato-steffen_2020/2021,29.0,33.43,160.0,19.0,36.0,29.0,191.4,476.0,1362.0
max-kruse_2020/2021,29.0,32.45,115.0,15.0,21.0,5.0,168.0,368.0,1144.0
elvis-rexhbecaj_2020/2021,29.0,31.69,228.0,19.0,19.0,22.0,248.7,370.0,1552.0
munas-dabbur_2020/2021,29.0,32.78,122.0,18.0,8.0,18.0,116.4,261.0,826.0
gonzalo-castro_2020/2021,29.0,33.15,171.0,17.0,14.0,13.0,221.1,341.0,1304.0
mats-hummels_2020/2021,28.0,31.81,386.0,168.0,1.0,28.0,62.7,84.0,310.0
jean-philippe-mateta_2020/2021,28.0,33.72,109.0,32.0,5.0,11.0,131.8,263.0,814.0
lucas-tousart_2020/2021,28.0,32.51,267.0,71.0,8.0,34.0,281.5,380.0,1698.0
orel-mangala_2020/2021,28.0,32.01,291.0,11.0,6.0,32.0,263.0,490.0,1787.0
wataru-endo_2020/2021,28.0,32.51,476.0,83.0,2.0,45.0,369.3,604.0,2421.0
baptiste-santamaria_2020/2021,28.0,32.02,318.0,68.0,28.0,31.0,305.2,451.0,1767.0
jamal-musiala_2020/2021,27.0,33.3,192.0,10.0,4.0,10.0,111.9,192.0,721.0
karim-bellarabi_2020/2021,27.0,34.53,103.0,1.0,45.0,21.0,102.8,378.0,858.0
davie-selke_2020/2021,27.0,34.2,145.0,84.0,7.0,18.0,117.2,274.0,754.0
benito-raman_2020/2021,26.0,34.14,97.0,7.0,15.0,15.0,147.6,595.0,1245.0
jonas-hector_2020/2021,26.0,31.68,189.0,55.0,6.0,11.0,162.4,317.0,1229.0
vladimir-darida_2020/2021,26.0,32.64,242.0,30.0,39.0,27.0,261.8,614.0,2193.0
tanguy-coulibaly_2020/2021,26.0,33.67,245.0,20.0,16.0,31.0,187.5,643.0,1593.0
luka-jovic_2020/2021,26.0,33.44,116.0,36.0,2.0,11.0,96.0,138.0,466.0
stefan-lainer_2020/2021,25.0,33.49,314.0,46.0,90.0,26.0,344.6,895.0,2335.0
martin-hinteregger_2020/2021,25.0,33.26,366.0,129.0,5.0,32.0,296.3,486.0,1488.0
marvin-friedrich_2020/2021,25.0,33.37,328.0,105.0,7.0,27.0,357.9,429.0,1900.0
daniel-didavi_2020/2021,25.0,31.3,91.0,9.0,17.0,17.0,122.9,320.0,955.0
christian-gunter_2020/2021,25.0,34.96,220.0,22.0,108.0,30.0,361.1,854.0,2135.0
jonas-hofmann_2020/2021,24.0,33.5,162.0,12.0,18.0,20.0,249.6,690.0,1927.0
matthias-ginter_2020/2021,23.0,32.92,268.0,131.0,13.0,9.0,354.5,372.0,1551.0
julian-brandt_2020/2021,23.0,32.08,162.0,9.0,15.0,5.0,32.5,80.0,256.0
cedric-teuchert_2020/2021,23.0,33.63,87.0,8.0,3.0,14.0,104.3,225.0,703.0
ismail-jakobs_2020/2021,23.0,34.54,196.0,27.0,62.0,22.0,199.0,725.0,1640.0
eric-maxim-choupo-moting_2020/2021,23.0,33.01,115.0,19.0,2.0,5.0,95.2,199.0,632.0
amine-harit_2020/2021,22.0,33.66,334.0,8.0,12.0,25.0,250.6,662.0,1845.0
danny-latza_2020/2021,22.0,31.62,238.0,37.0,9.0,31.0,262.6,565.0,2107.0
jeremiah-st-juste_2020/2021,22.0,36.1,326.0,79.0,13.0,39.0,362.3,624.0,1827.0
dominik-kohr_2020/2021,22.0,34.0,206.0,43.0,7.0,36.0,222.7,354.0,1251.0
nico-schlotterbeck_2020/2021,22.0,33.53,220.0,51.0,5.0,22.0,156.8,234.0,843.0
maximilian-eggestein_2020/2021,22.0,31.35,333.0,55.0,13.0,28.0,408.6,570.0,2785.0
jonathan-schmid_2020/2021,22.0,32.89,206.0,23.0,60.0,16.0,280.0,592.0,1762.0
kevin-mohwald_2020/2021,22.0,30.76,150.0,28.0,9.0,18.0,204.7,217.0,1103.0
matthew-hoppe_2020/2021,22.0,32.99,122.0,35.0,3.0,21.0,174.2,519.0,1401.0
niklas-sule_2020/2021,21.0,34.05,162.0,33.0,8.0,9.0,174.0,303.0,914.0
goncalo-paciencia_2020/2021,21.0,30.94,115.0,24.0,10.0,16.0,87.9,161.0,529.0
ramy-bensebaini_2020/2021,21.0,33.7,270.0,59.0,9.0,37.0,212.0,486.0,1370.0
sargis-adamyan_2020/2021,21.0,33.84,65.0,9.0,7.0,5.0,56.1,176.0,421.0
david-alaba_2020/2021,21.0,32.96,224.0,22.0,27.0,18.0,298.0,705.0,1974.0
philipp-forster_2020/2021,21.0,33.45,142.0,6.0,8.0,25.0,207.3,570.0,1694.0
erik-durm_2020/2021,21.0,32.65,144.0,20.0,40.0,8.0,192.1,613.0,1630.0
patrick-herrmann_2020/2021,20.0,31.88,102.0,5.0,13.0,12.0,125.1,275.0,831.0
willi-orban_2020/2021,20.0,31.42,307.0,136.0,6.0,16.0,238.6,313.0,1150.0
marcel-hartel_2020/2021,20.0,31.94,150.0,13.0,24.0,6.0,241.0,415.0,1680.0
sergio-cordova_2020/2021,20.0,33.59,165.0,39.0,8.0,16.0,128.8,407.0,973.0
nicolas-hofler_2020/2021,20.0,31.62,341.0,77.0,9.0,68.0,343.9,612.0,2235.0
florian-grillitsch_2020/2021,20.0,33.57,238.0,41.0,7.0,30.0,226.1,323.0,1198.0
aymen-barkok_2020/2021,19.0,34.37,143.0,18.0,12.0,21.0,142.8,407.0,1078.0
grischa-promel_2020/2021,19.0,33.19,238.0,34.0,7.0,28.0,252.6,396.0,1773.0
marius-bulter_2020/2021,19.0,33.33,131.0,19.0,29.0,8.0,131.6,303.0,945.0
theodor-gebre-selassie_2020/2021,19.0,32.82,320.0,85.0,50.0,25.0,393.6,770.0,2614.0
justin-kluivert_2020/2021,19.0,34.97,80.0,7.0,20.0,12.0,94.1,314.0,716.0
youssoufa-moukoko_2020/2021,19.0,31.9,49.0,1.0,,7.0,5.8,18.0,46.0
mahmoud-dahoud_2020/2021,18.0,32.32,182.0,16.0,2.0,27.0,77.5,102.0,479.0
manuel-akanji_2020/2021,18.0,32.46,220.0,54.0,,20.0,74.2,107.0,388.0
edmond-tapsoba_2020/2021,18.0,32.69,352.0,87.0,3.0,43.0,343.7,623.0,1974.0
john-anthony-brooks_2020/2021,18.0,31.68,313.0,134.0,1.0,28.0,316.1,404.0,1601.0
manuel-prietl_2020/2021,18.0,31.87,271.0,46.0,2.0,35.0,363.1,393.0,1940.0
ludwig-augustinsson_2020/2021,18.0,31.77,213.0,50.0,84.0,13.0,259.1,477.0,1579.0
